Id;URL;FullName;FirstName;Status;Race;Gender;Nationality;Parent(s);Child(ren);Relative(s);Partner(s);Profession;Abilities
203;https://witcher.fandom.com/wiki/Myhrman;Myhrman;Myhrman;;Human;Male;;;;;;Merchant;
204;https://witcher.fandom.com/wiki/Myrrha;Myrrha;Myrrha;Deceased (killed by Scoia'tael);Human;Female;;;;;;"Priestess
Field medic";
205;https://witcher.fandom.com/wiki/Nenneke;Nenneke;Nenneke;;Human;Female;;;;;;Abbess;Herbology, healing
206;https://witcher.fandom.com/wiki/Nicodemus_de_Boot;Nicodemus de Boot;Nicodemus;;Human;Male;;;;;;"Chancellor of Oxenfurt Academy
Author";
207;https://witcher.fandom.com/wiki/Niedamir;Niedamir;Niedamir;;Human;Male;;{'https://witcher.fandom.com/wiki/Audoen': 'Audoen (father)'};;{};{'https://witcher.fandom.com/wiki/Podveyka': 'Podveyka (wife, deceased)'};;
208;https://witcher.fandom.com/wiki/Old_Baron_La_Valette;Old Baron La Valette;Old;Deceased (games);Human;Male;;;{'https://witcher.fandom.com/wiki/Aryan_La_Valette': 'Aryan La Valette (son)', 'https://witcher.fandom.com/wiki/Boussy_La_Valette': 'Boussy La Valette (son)'};;{'https://witcher.fandom.com/wiki/Maria_Louisa_La_Valette': 'Maria Louisa La Valette (wife)'};;
209;https://witcher.fandom.com/wiki/Olsen;Olsen;Olsen;;Human;Male;;;;;;"Soldier (formerly)
Redanian customs officer";Archery
210;https://witcher.fandom.com/wiki/Paulie_Dahlberg;Paulie Dahlberg;Paulie;Deceased (killed by Scoia'tael);Dwarf;Male;;;;{'https://witcher.fandom.com/wiki/Regan_Dahlberg': 'Regan Dahlberg (brother)'};;"Adventurer
Dragon slayer
Mercenary";
211;https://witcher.fandom.com/wiki/Pavetta;Pavetta;Pavetta;Deceased (died out at sea);Human;Female;;{'https://witcher.fandom.com/wiki/Roegner_of_Ebbing': 'Roegner of Ebbing (father)', 'https://witcher.fandom.com/wiki/Calanthe': 'Calanthe (mother)'};{'https://witcher.fandom.com/wiki/Ciri': 'Ciri (daughter)'};;{'https://witcher.fandom.com/wiki/Duny': 'Duny (husband)'};;Source
212;https://witcher.fandom.com/wiki/Pelligram;Pelligram;Pelligram;;Human;Male;;;;;;"Soldier
Author";
213;https://witcher.fandom.com/wiki/Podveyka;Podveyka;Podveyka;Deceased (likely poisoned);Human;Female;;;;;{'https://witcher.fandom.com/wiki/Niedamir': 'Niedamir (husband)'};;
214;https://witcher.fandom.com/wiki/Radcliffe;Radcliffe;Radcliffe;;Human;Male;;;;;;Mage;Magic
215;https://witcher.fandom.com/wiki/Radovid_I;Radovid I;Radovid I;Deceased;Unknown;Male;;;{'https://witcher.fandom.com/wiki/Dambor': 'Dambor (son)'};{'https://witcher.fandom.com/wiki/Troyden': 'Troyden (brother)', 'https://witcher.fandom.com/wiki/Abrad_the_Old_Oak': 'Abrad the Old Oak (ancestor)', 'https://witcher.fandom.com/wiki/Sambuk': 'Sambuk (ancestor)'};;;
216;https://witcher.fandom.com/wiki/Radovid_III;Radovid III;Radovid III;Deceased (meningitis caused by a tick bite);Human;Male;;{'https://witcher.fandom.com/wiki/Radovid_II': 'Radovid II (father)', 'https://witcher.fandom.com/wiki/Cirra_of_Cintra': 'Cirra of Cintra (mother)'};{'https://witcher.fandom.com/wiki/Vridank': 'Vridank (presumably)'};{'https://witcher.fandom.com/wiki/Vizimir_I': 'Vizimir I (brother)', 'https://witcher.fandom.com/wiki/Ceran': 'Ceran (uncle)', 'https://witcher.fandom.com/wiki/Impecca': 'Impecca (aunt)', 'https://witcher.fandom.com/wiki/Coram_I': 'Coram I (uncle)', 'https://witcher.fandom.com/wiki/Rigoberta': 'Rigoberta (aunt)', 'https://witcher.fandom.com/wiki/Coram_II': 'Coram II (first cousin)'};{'https://witcher.fandom.com/wiki/Viviana': 'Viviana (wife)'};;
217;https://witcher.fandom.com/wiki/Rayla;Rayla;Rayla;;Half-elf;Female;;;;;;Mercenary;
218;https://witcher.fandom.com/wiki/Regan_Dahlberg;Regan Dahlberg;Regan;Deceased (killed during the Battle of Mayena);Dwarf;Male;;;;{'https://witcher.fandom.com/wiki/Paulie_Dahlberg': 'Paulie Dahlberg (brother)'};{};"Adventurer
Dragon slayer
Mercenary";
219;https://witcher.fandom.com/wiki/Reginald;Reginald;Reginald;Deceased;Human;Male;;;{'https://witcher.fandom.com/wiki/Villem': 'Villem (son)'};;{'https://witcher.fandom.com/wiki/Meve': 'Meve (wife)'};;
220;https://witcher.fandom.com/wiki/Rizzi_Michelet;Rizzi Michelet;Rizzi;Deceased (killed by Geralt of Rivia);Human;Male;;;;{'https://witcher.fandom.com/wiki/Flavius_Michelet': 'Flavius Michelet (brother)', 'https://witcher.fandom.com/wiki/Lodovico_Michelet': 'Lodovico Michelet (brother)', 'https://witcher.fandom.com/wiki/Toublanc_Michelet': 'Toublanc Michelet (brother)'};;Professional killer;Swordsmanship
221;https://witcher.fandom.com/wiki/Sambuk;Sambuk;Sambuk;Deceased;Human;Male;;;;{'https://witcher.fandom.com/wiki/Milan_Raupenneck': 'Milan Raupenneck (cousin)'};;;
222;https://witcher.fandom.com/wiki/Schrader;Schrader;Schrader;Deceased (infection from a dog bite);Dwarf;Male;;;;;;;
223;https://witcher.fandom.com/wiki/Shani;Shani;Shani;Deceased[2];Human;Female;[1];;;;{'https://witcher.fandom.com/wiki/Geralt_of_Rivia': 'Geralt of Rivia (fling in books, potential lover in The Witcher and Hearts of Stone expansion)', 'https://witcher.fandom.com/wiki/The_Witcher_(game)': 'The Witcher (game) (games, briefly dated)'};"Medic
Dean of the Department of Medicine (retired)";
224;https://witcher.fandom.com/wiki/Sheldon_Skaggs;Sheldon Skaggs;Sheldon;;Dwarf;Male;;;;;;Warrior;
225;https://witcher.fandom.com/wiki/Stran;Stran;Stran;Deceased (killed by arrow-fire or an aeschna);Human;Male;;;;;;Spy;
226;https://witcher.fandom.com/wiki/Toublanc_Michelet;Toublanc Michelet;Toublanc;Deceased (gravely wounded by Geralt, finished off by Philippa Eilhart);Human;Male;;;;{'https://witcher.fandom.com/wiki/Flavius_Michelet': 'Flavius Michelet (brother)', 'https://witcher.fandom.com/wiki/Lodovico_Michelet': 'Lodovico Michelet (brother)', 'https://witcher.fandom.com/wiki/Rizzi_Michelet': 'Rizzi Michelet (brother)'};;Professional killer;Swordsmanship
227;https://witcher.fandom.com/wiki/Unist;Unist;Unist;;Human;Male;;;;;;;
228;https://witcher.fandom.com/wiki/Vanielle;Vanielle;Vanielle;Deceased (killed during the Battle of Sodden Hill);Human;Female;;;;;;Mage;Magic
229;https://witcher.fandom.com/wiki/Venzlav;Venzlav;Venzlav;;Human;Male;;;;;;;
230;https://witcher.fandom.com/wiki/Vesemir;Vesemir;Vesemir;;Witcher Human;Male;;;;;{'https://witcher.fandom.com/wiki/Mignole': 'Mignole (one time lover)'};Witcher;"Superhuman abilities
Swordsmanship
Alchemy
Signs"
231;https://witcher.fandom.com/wiki/Vilfrid_Wenck;Vilfrid Wenck;Vilfrid;Deceased (shot by Scoia'tael);Human;Male;;;;;;"""Bailiff"" (cover)
Soldier
Agent";
232;https://witcher.fandom.com/wiki/Villem;Villem;Villem;;Human;Male;;{'https://witcher.fandom.com/wiki/Meve': 'Meve (mother)', 'https://witcher.fandom.com/wiki/Reginald': 'Reginald (father)'};;{'https://witcher.fandom.com/wiki/Ans%C3%A9is': 'Anséis (brother)'};;;
233;https://witcher.fandom.com/wiki/Virfuril;Virfuril;Virfuril;Deceased;Human;Male;;;{'https://witcher.fandom.com/wiki/Demavend_III': 'Demavend III (son)'};{'https://witcher.fandom.com/wiki/Stennis': 'Stennis (grandson)'};;;
234;https://witcher.fandom.com/wiki/Vitek;Vitek;Vitek;Deceased (killed by arrow-fire or an aeschna);Human;Male;;;;;;Guard;
235;https://witcher.fandom.com/wiki/Windhalm_of_Attre;Windhalm of Attre;Windhalm;Deceased (executed);Human;Male;;;;;;;
236;https://witcher.fandom.com/wiki/Wolfgang_Amadeus_Goatbeard;Wolfgang Amadeus Goatbeard;Wolfgang;;Unknown;;;;;;;;
237;https://witcher.fandom.com/wiki/Xavier_Moran;Xavier Moran;Xavier;;Dwarf;Male;;;;;;"Adventurer
Dragon slayer
Mercenary";
238;https://witcher.fandom.com/wiki/Yannick_Brass;Yannick Brass;Yannick;Deceased (killed by Scoia'tael);Dwarf;Male;;;;;;"Adventurer
Dragon slayer
Mercenary";
239;https://witcher.fandom.com/wiki/Yarpen_Zigrin;Yarpen Zigrin;Yarpen;;Dwarf;Male;;;;{};;"Adventurer
Dragon slayer
Soldier";
240;https://witcher.fandom.com/wiki/Yo%C3%ABl_Grethen;Yoël Grethen;Yoël;Deceased (killed during the Battle of Sodden Hill);Human;Male;;;;;;Mage;Magic
241;https://witcher.fandom.com/wiki/Zyvik;Zyvik;Zyvik;;Human;Male;;;;;;Soldier;
242;https://witcher.fandom.com/wiki/Adda_the_White;Adda the White;Adda;;Human;Female;;{'https://witcher.fandom.com/wiki/Adda_of_Temeria': 'Adda of Temeria (mother)', 'https://witcher.fandom.com/wiki/Foltest': 'Foltest (father)'};;{'https://witcher.fandom.com/wiki/Adda_of_Temeria': 'Adda of Temeria (aunt)', 'https://witcher.fandom.com/wiki/Ana%C3%AFs_La_Valette': 'Anaïs La Valette (half-sister)', 'https://witcher.fandom.com/wiki/Boussy_La_Valette': 'Boussy La Valette (half-brother)', 'https://witcher.fandom.com/wiki/Foltest': 'Foltest (uncle)'};{'https://witcher.fandom.com/wiki/Geralt_of_Rivia': 'Geralt of Rivia (lover, optional)', 'https://witcher.fandom.com/wiki/Radovid_V': 'Radovid V (husband, optional)'};;
243;https://witcher.fandom.com/wiki/Agloval;Agloval;Agloval;;Human;Male;;;;;"{'https://witcher.fandom.com/wiki/Sh%27eenaz': ""Sh'eenaz (wife)""}";;
244;https://witcher.fandom.com/wiki/Alzur;Alzur;Alzur;Deceased (killed by a viy of his own creation);Human;Male;;;;;{};Mage;Magic
245;https://witcher.fandom.com/wiki/Annika;Annika;Annika;;Dryad;Female;Brokilonian;{'https://witcher.fandom.com/wiki/Freixenet': 'Freixenet (father)', 'https://witcher.fandom.com/wiki/Braenn': 'Braenn (mother)'};;"{'https://witcher.fandom.com/wiki/Cirilla_(dryad)': 'Cirilla (dryad) (sister)', 'https://witcher.fandom.com/wiki/Eithn%C3%A9_(Braenn%27s_daughter)': ""Eithné (Braenn's daughter) (sister)"", 'https://witcher.fandom.com/wiki/Kashka': 'Kashka (sister)', 'https://witcher.fandom.com/wiki/Mona_(dryad)': 'Mona (dryad) (sister)'}";{'https://witcher.fandom.com/wiki/Borch': 'Borch (lover)'};Prostitute;
246;https://witcher.fandom.com/wiki/Braenn;Braenn;Braenn;;Dryad;Female;Brokilonian;;"{'https://witcher.fandom.com/wiki/Cirilla_(dryad)': 'Cirilla (dryad) (daughter)', 'https://witcher.fandom.com/wiki/Eithn%C3%A9_(Braenn%27s_daughter)': ""Eithné (Braenn's daughter) (daughter)"", 'https://witcher.fandom.com/wiki/Kashka': 'Kashka (daughter)'}";;{'https://witcher.fandom.com/wiki/Freixenet': 'Freixenet (husband)'};;Bowmanship
247;https://witcher.fandom.com/wiki/Brennan;Brennan;Brennan;;Human;Male;;;;{'https://witcher.fandom.com/wiki/Herwig': 'Herwig (uncle)'};;;
248;https://witcher.fandom.com/wiki/Caldemeyn;Caldemeyn;Caldemeyn;;Human;Male;Arcsea;;{'https://witcher.fandom.com/wiki/Annika': 'Annika (daughter)'};;{'https://witcher.fandom.com/wiki/Libushe': 'Libushe (wife)'};Alderman;
249;https://witcher.fandom.com/wiki/Chireadan;Chireadan;Chireadan;;Aen Seidhe Elf;Male;;;;{'https://witcher.fandom.com/wiki/Errdil': 'Errdil (cousin)'};;"Tavern owner (canon)
Guerrilla fighter (games)";
250;https://witcher.fandom.com/wiki/Cirilla_(dryad);Cirilla;Cirilla;;Dryad;Female;Brokilonian;{'https://witcher.fandom.com/wiki/Freixenet': 'Freixenet (father)', 'https://witcher.fandom.com/wiki/Braenn': 'Braenn (mother)'};;"{'https://witcher.fandom.com/wiki/Cirilla_(dryad)': 'Cirilla (dryad) (sister)', 'https://witcher.fandom.com/wiki/Eithn%C3%A9_(Braenn%27s_daughter)': ""Eithné (Braenn's daughter) (sister)"", 'https://witcher.fandom.com/wiki/Kashka': 'Kashka (sister)', 'https://witcher.fandom.com/wiki/Mona_(dryad)': 'Mona (dryad) (sister)'}";{'https://witcher.fandom.com/wiki/Borch': 'Borch (lover)'};Prostitute;
251;https://witcher.fandom.com/wiki/Czop;Czop;Czop;Deceased (killed by Koshchey's Men);Human;Male;;;;;;Journeyman blacksmith;
252;https://witcher.fandom.com/wiki/Dainty_Biberveldt;Dainty Biberveldt;Dainty;;Halfling;Male;;;{'https://witcher.fandom.com/wiki/Lily_Biberveldt': 'Lily Biberveldt (daughter)'};{'https://witcher.fandom.com/wiki/Arno_Hardbottom': 'Arno Hardbottom (father-in-law)', 'https://witcher.fandom.com/wiki/Begonia_Biberveldt': 'Begonia Biberveldt (aunt)', 'https://witcher.fandom.com/wiki/Dudu': 'Dudu (fake cousin)', 'https://witcher.fandom.com/wiki/Andy_Biberveldt': 'Andy Biberveldt (unknown relation)'};{'https://witcher.fandom.com/wiki/Gardenia_Biberveldt': 'Gardenia Biberveldt (wife)'};"Businessman
Horse breeder";
253;https://witcher.fandom.com/wiki/Devereux;Devereux;Devereux;;Human;Male;;;;;;Knight;
254;https://witcher.fandom.com/wiki/Dorregaray;Dorregaray;Dorregaray;;Human;Male;;;;;;"Mage
Spy";Magic
255;https://witcher.fandom.com/wiki/Dudu;Dudu;Dudu;;Doppler;Male;;{'https://witcher.fandom.com/wiki/Begonia_Biberveldt': 'Begonia Biberveldt (fake mother)'};;{'https://witcher.fandom.com/wiki/Dainty_Biberveldt': 'Dainty Biberveldt (fake cousin)'};;Businessman;Shape-shifting
256;https://witcher.fandom.com/wiki/Eithn%C3%A9_(Braenn%27s_daughter);Eithné;Eithné;;Dryad;Female;Brokilonian;{'https://witcher.fandom.com/wiki/Freixenet': 'Freixenet (father)', 'https://witcher.fandom.com/wiki/Braenn': 'Braenn (mother)'};;"{'https://witcher.fandom.com/wiki/Cirilla_(dryad)': 'Cirilla (dryad) (sister)', 'https://witcher.fandom.com/wiki/Eithn%C3%A9_(Braenn%27s_daughter)': ""Eithné (Braenn's daughter) (sister)"", 'https://witcher.fandom.com/wiki/Kashka': 'Kashka (sister)', 'https://witcher.fandom.com/wiki/Mona_(dryad)': 'Mona (dryad) (sister)'}";{'https://witcher.fandom.com/wiki/Borch': 'Borch (lover)'};Prostitute;
257;https://witcher.fandom.com/wiki/Fregenal;Fregenal;Fregenal;;Human;Male;;;;;;Druid (expelled);
258;https://witcher.fandom.com/wiki/Freixenet;Freixenet;Freixenet;;Human;Male;;;"{'https://witcher.fandom.com/wiki/Morenn_(Braenn%27s_daughter)': ""Morenn (Braenn's daughter) (daughter)"", 'https://witcher.fandom.com/wiki/Cirilla_(dryad)': 'Cirilla (dryad) (daughter)'}";{'https://witcher.fandom.com/wiki/Eliza': 'Eliza (sister)', 'https://witcher.fandom.com/wiki/Ervyll': 'Ervyll (brother-in-law)', 'https://witcher.fandom.com/wiki/Kistrin': 'Kistrin (nephew)'};{'https://witcher.fandom.com/wiki/Braenn': 'Braenn (wife)'};Governor[2] (formerly)[1];
259;https://witcher.fandom.com/wiki/Freya_(Skelliger);Freya;Freya;;Human;Female;;;;;{'https://witcher.fandom.com/wiki/Mousesack': 'Mousesack (partner)'};;
260;https://witcher.fandom.com/wiki/Galahad;Galahad;Galahad;;Human;Male;;{'http://en.wikipedia.org/wiki/Elaine_of_Corbenic': 'wikipedia:Elaine of Corbenic (mother)', 'http://en.wikipedia.org/wiki/Lancelot': 'wikipedia:Lancelot (father)'};;;;Knight;
261;https://witcher.fandom.com/wiki/Gardenia_Biberveldt;Gardenia Biberveldt;Gardenia;;Halfling;Female;;{'https://witcher.fandom.com/wiki/Arno_Hardbottom': 'Arno Hardbottom (father)'};{'https://witcher.fandom.com/wiki/Lily_Biberveldt': 'Lily Biberveldt (daughter)'};{'https://witcher.fandom.com/wiki/William_Hardbottom': 'William Hardbottom (unknown relation)'};{'https://witcher.fandom.com/wiki/Dainty_Biberveldt': 'Dainty Biberveldt (husband)'};;
262;https://witcher.fandom.com/wiki/Grozim;Grozim;Grozim;;Human;Male;;;;;;Soldier;
263;https://witcher.fandom.com/wiki/Herwig;Herwig;Herwig;;Human;Male;;;;{'https://witcher.fandom.com/wiki/Brennan': 'Brennan (nephew)'};;;
264;https://witcher.fandom.com/wiki/Hotspurn;Hotspurn;Hotspurn;Deceased (shot with an arbalest by Windsor Imbra's men);Half-elf;Male;;;;;;Merchant;
265;https://witcher.fandom.com/wiki/Kashka;Kashka;Kashka;;Dryad;Female;Brokilonian;{'https://witcher.fandom.com/wiki/Freixenet': 'Freixenet (father)', 'https://witcher.fandom.com/wiki/Braenn': 'Braenn (mother)'};;"{'https://witcher.fandom.com/wiki/Cirilla_(dryad)': 'Cirilla (dryad) (sister)', 'https://witcher.fandom.com/wiki/Eithn%C3%A9_(Braenn%27s_daughter)': ""Eithné (Braenn's daughter) (sister)"", 'https://witcher.fandom.com/wiki/Kashka': 'Kashka (sister)', 'https://witcher.fandom.com/wiki/Mona_(dryad)': 'Mona (dryad) (sister)'}";{'https://witcher.fandom.com/wiki/Borch': 'Borch (lover)'};Prostitute;
266;https://witcher.fandom.com/wiki/Kehl;Kehl;Kehl;Deceased (killed by koshchey);Werebbubb;Male;;;;;;Mercenary;
267;https://witcher.fandom.com/wiki/Kelpie_(horse);Kelpie;Kelpie;;Unknown;Female;;;;;;;Can be summoned by a magic bracelet
268;https://witcher.fandom.com/wiki/Korin;Korin;Korin;Deceased (shot and poisoned by the remaining Koshchey's Men);Human;Male;;;{'https://witcher.fandom.com/wiki/Geralt_of_Rivia': 'Geralt of Rivia (son)'};;{'https://witcher.fandom.com/wiki/Visenna': 'Visenna (partner)'};;
269;https://witcher.fandom.com/wiki/Koshchey%27s_Men;Koshchey's Men;Koshchey's;;Unknown;;;;;;;;
270;https://witcher.fandom.com/wiki/Lily_Biberveldt;Lily Biberveldt;Lily;;Halfling;Female;;{'https://witcher.fandom.com/wiki/Dainty_Biberveldt': 'Dainty Biberveldt (father)', 'https://witcher.fandom.com/wiki/Gardenia_Biberveldt': 'Gardenia Biberveldt (mother)'};;{'https://witcher.fandom.com/wiki/Arno_Hardbottom': 'Arno Hardbottom (grandfather)', 'https://witcher.fandom.com/wiki/Andy_Biberveldt': 'Andy Biberveldt (unknown relation)'};;;
271;https://witcher.fandom.com/wiki/Loki_an_Craite;Loki an Craite;Loki;;Human;Male;;{'https://witcher.fandom.com/wiki/Crach_an_Craite': 'Crach an Craite (father)'};;{'https://witcher.fandom.com/wiki/Cerys_an_Craite': 'Cerys an Craite (sister)', 'https://witcher.fandom.com/wiki/Hjalmar_an_Craite': 'Hjalmar an Craite (brother)', 'https://witcher.fandom.com/wiki/Ragnar_an_Craite': 'Ragnar an Craite (brother)'};;;
272;https://witcher.fandom.com/wiki/Manissa;Manissa;Manissa;Deceased (killed by Korin);Human;Female;;;{'https://witcher.fandom.com/wiki/Mousesack': 'Mousesack (son)'};;;;
273;https://witcher.fandom.com/wiki/Matholm;Matholm;Matholm;;Dryad;Female;Brokilonian;{'https://witcher.fandom.com/wiki/Freixenet': 'Freixenet (father)', 'https://witcher.fandom.com/wiki/Braenn': 'Braenn (mother)'};;"{'https://witcher.fandom.com/wiki/Cirilla_(dryad)': 'Cirilla (dryad) (sister)', 'https://witcher.fandom.com/wiki/Eithn%C3%A9_(Braenn%27s_daughter)': ""Eithné (Braenn's daughter) (sister)"", 'https://witcher.fandom.com/wiki/Kashka': 'Kashka (sister)', 'https://witcher.fandom.com/wiki/Mona_(dryad)': 'Mona (dryad) (sister)'}";{'https://witcher.fandom.com/wiki/Borch': 'Borch (lover)'};Prostitute;
274;https://witcher.fandom.com/wiki/Merle;Merle;Merle;;Dryad;Female;Brokilonian;{'https://witcher.fandom.com/wiki/Freixenet': 'Freixenet (father)', 'https://witcher.fandom.com/wiki/Braenn': 'Braenn (mother)'};;"{'https://witcher.fandom.com/wiki/Cirilla_(dryad)': 'Cirilla (dryad) (sister)', 'https://witcher.fandom.com/wiki/Eithn%C3%A9_(Braenn%27s_daughter)': ""Eithné (Braenn's daughter) (sister)"", 'https://witcher.fandom.com/wiki/Kashka': 'Kashka (sister)', 'https://witcher.fandom.com/wiki/Mona_(dryad)': 'Mona (dryad) (sister)'}";{'https://witcher.fandom.com/wiki/Borch': 'Borch (lover)'};Prostitute;
275;https://witcher.fandom.com/wiki/Mikula_(blacksmith);Mikula;Mikula;;Human;Male;(most likely);;;;;Master Blacksmith;
276;https://witcher.fandom.com/wiki/Mona_(dryad);Mona;Mona;;Dryad;Female;Brokilonian;{'https://witcher.fandom.com/wiki/Freixenet': 'Freixenet (father)', 'https://witcher.fandom.com/wiki/Braenn': 'Braenn (mother)'};;"{'https://witcher.fandom.com/wiki/Cirilla_(dryad)': 'Cirilla (dryad) (sister)', 'https://witcher.fandom.com/wiki/Eithn%C3%A9_(Braenn%27s_daughter)': ""Eithné (Braenn's daughter) (sister)"", 'https://witcher.fandom.com/wiki/Kashka': 'Kashka (sister)', 'https://witcher.fandom.com/wiki/Mona_(dryad)': 'Mona (dryad) (sister)'}";{'https://witcher.fandom.com/wiki/Borch': 'Borch (lover)'};Prostitute;
277;https://witcher.fandom.com/wiki/Morenn_(Braenn%27s_daughter);Morenn;Morenn;;Dryad;Female;Brokilonian;{'https://witcher.fandom.com/wiki/Freixenet': 'Freixenet (father)', 'https://witcher.fandom.com/wiki/Braenn': 'Braenn (mother)'};;"{'https://witcher.fandom.com/wiki/Cirilla_(dryad)': 'Cirilla (dryad) (sister)', 'https://witcher.fandom.com/wiki/Eithn%C3%A9_(Braenn%27s_daughter)': ""Eithné (Braenn's daughter) (sister)"", 'https://witcher.fandom.com/wiki/Kashka': 'Kashka (sister)', 'https://witcher.fandom.com/wiki/Mona_(dryad)': 'Mona (dryad) (sister)'}";{'https://witcher.fandom.com/wiki/Borch': 'Borch (lover)'};Prostitute;
278;https://witcher.fandom.com/wiki/Mousesack;Mousesack;Mousesack;;Human;Male;;{'https://witcher.fandom.com/wiki/Manissa': 'Manissa (mother)'};;;;"Druid
Advisor to Bran, Calanthe and Crach";
279;https://witcher.fandom.com/wiki/Radim;Radim;Radim;Deceased;Human;Male;;;;;;Wheelwright;
280;https://witcher.fandom.com/wiki/Ragnar_an_Craite;Ragnar an Craite;Ragnar;;Human;Male;;{'https://witcher.fandom.com/wiki/Crach_an_Craite': 'Crach an Craite (father)'};;{'https://witcher.fandom.com/wiki/Cerys_an_Craite': 'Cerys an Craite (sister)', 'https://witcher.fandom.com/wiki/Hjalmar_an_Craite': 'Hjalmar an Craite (brother)', 'https://witcher.fandom.com/wiki/Loki_an_Craite': 'Loki an Craite (brother)'};;;
281;https://witcher.fandom.com/wiki/Sandy_Frogmorton;Sandy Frogmorton;Sandy;;Halfling;Male;;;;;;;
282;https://witcher.fandom.com/wiki/Sh%27eenaz;Sh'eenaz;Sh'eenaz;;Mermaid;Female;;;;;{'https://witcher.fandom.com/wiki/Agloval': 'Agloval (husband)'};;
283;https://witcher.fandom.com/wiki/Something_Ends,_Something_Begins_minor_characters;Something Ends, Something Begins minor characters;Something;;Dryad;Female;Brokilonian;{'https://witcher.fandom.com/wiki/Freixenet': 'Freixenet (father)', 'https://witcher.fandom.com/wiki/Braenn': 'Braenn (mother)'};;"{'https://witcher.fandom.com/wiki/Cirilla_(dryad)': 'Cirilla (dryad) (sister)', 'https://witcher.fandom.com/wiki/Eithn%C3%A9_(Braenn%27s_daughter)': ""Eithné (Braenn's daughter) (sister)"", 'https://witcher.fandom.com/wiki/Kashka': 'Kashka (sister)', 'https://witcher.fandom.com/wiki/Mona_(dryad)': 'Mona (dryad) (sister)'}";{'https://witcher.fandom.com/wiki/Borch': 'Borch (lover)'};Prostitute;
284;https://witcher.fandom.com/wiki/Sulivoy;Sulivoy;Sulivoy;;Human;Male;;;;;;"Castellan
Knight";
285;https://witcher.fandom.com/wiki/Topin;Topin;Topin;;Human;Male;;;;;;Alderman;
286;https://witcher.fandom.com/wiki/Villentretenmerth;Villentretenmerth;Villentretenmerth;;Golden dragon;Male;;;{'https://witcher.fandom.com/wiki/Saesenthessis': 'Saesenthessis (daughter)'};;{'https://witcher.fandom.com/wiki/Myrgtabrakke': 'Myrgtabrakke (mate)', 'https://witcher.fandom.com/wiki/T%C3%A9a': 'Téa (lover)', 'https://witcher.fandom.com/wiki/V%C3%A9a': 'Véa (lover)'};Knight;
287;https://witcher.fandom.com/wiki/Visenna;Visenna;Visenna;;Human;Female;;;{'https://witcher.fandom.com/wiki/Geralt_of_Rivia': 'Geralt of Rivia (son)'};;{'https://witcher.fandom.com/wiki/Korin': 'Korin (partner)'};"Druid
Healer
Mage";Magic
288;https://witcher.fandom.com/wiki/Vissing;Vissing;Vissing;;Human;Male;;;;;;Bandit;
289;https://witcher.fandom.com/wiki/White_Lady;White Lady;White;Deceased (buried alive in Rozrog's catacombs);Human;Female;;;;;;;
290;https://witcher.fandom.com/wiki/Willem;Willem;Willem;Deceased (murdered);Human;Male;;;;;;;
291;https://witcher.fandom.com/wiki/Yves;Yves;Yves;;Human;Male;;;;;;Knight;
292;https://witcher.fandom.com/wiki/Akeretta;Akeretta;Akeretta;;Human;Female;;;;;;;
293;https://witcher.fandom.com/wiki/Alvina;Alvina;Alvina;;Human;Female;;;;;;;
294;https://witcher.fandom.com/wiki/Arno_Hardbottom;Arno Hardbottom;Arno;;Halfling;Male;;;{'https://witcher.fandom.com/wiki/Gardenia_Biberveldt': 'Gardenia Biberveldt (daughter)'};{'https://witcher.fandom.com/wiki/Dainty_Biberveldt': 'Dainty Biberveldt (son-in-law)', 'https://witcher.fandom.com/wiki/Lily_Biberveldt': 'Lily Biberveldt (granddaughter)'};;Miller;
295;https://witcher.fandom.com/wiki/Atlan_Kerk;Atlan Kerk;Atlan;Deceased (killed during the Battle of Sodden Hill);Human;Male;;;;;;Mage;Magic
296;https://witcher.fandom.com/wiki/Beady-eyes;Beady-eyes;Beady-eyes;Deceased (killed by Geralt of Rivia);Human;Male;;;;;;Brigand;
297;https://witcher.fandom.com/wiki/Begonia_Biberveldt;Begonia Biberveldt;Begonia;;Halfling;Female;;;{'https://witcher.fandom.com/wiki/Dudu': 'Dudu (fake son)'};{'https://witcher.fandom.com/wiki/Dainty_Biberveldt': 'Dainty Biberveldt (nephew)'};;;
298;https://witcher.fandom.com/wiki/Boholt;Boholt;Boholt;;Human;Male;Crinfrider;;;;;Mercenary;
299;https://witcher.fandom.com/wiki/Brick;Brick;Brick;Deceased (killed by Geralt of Rivia);Human;Male;;;;;;Brigand;
300;https://witcher.fandom.com/wiki/Budibog;Budibog;Budibog;;Human;Male;;;;;;;
301;https://witcher.fandom.com/wiki/Chappelle;Chappelle;Chappelle;Deceased (died of heart attack);Doppler;Male;;;;;;;
302;https://witcher.fandom.com/wiki/Crinfrid_Reavers;Crinfrid Reavers;Crinfrid;Extant;Unknown;;;;;;;;
303;https://witcher.fandom.com/wiki/Cynthia_(ballad_subject);Cynthia;Cynthia;;Unknown;Female;;;;;{'https://witcher.fandom.com/wiki/Vertvern': 'Vertvern (partner)'};;
304;https://witcher.fandom.com/wiki/Dagobert;Dagobert;Dagobert;Deceased (killed during Battle of Sodden Hill);Human;Male;;;;;;Mage;Magic
