;Book;Source;Target;Value;Normalized;Weight
107;Times of Contempt;Ciri;Molnar;6;0.07462686567164178;0.005203816131830009
108;Times of Contempt;Ciri;Pavetta;1;0.0;0.0008673026886383347
109;Times of Contempt;Ciri;Reef;1;0.0;0.0008673026886383347
110;Times of Contempt;Ciri;Seven;1;0.0;0.0008673026886383347
111;Times of Contempt;Ciri;Skomlik;28;0.40298507462686567;0.024284475281873375
112;Times of Contempt;Ciri;Tissaia;4;0.04477611940298507;0.003469210754553339
113;Times of Contempt;Ciri;Two;6;0.07462686567164178;0.005203816131830009
114;Times of Contempt;Ciri;Vercta;4;0.04477611940298507;0.003469210754553339
115;Times of Contempt;Ciri;Vilgefortz;4;0.04477611940298507;0.003469210754553339
116;Times of Contempt;Ciri;Yaevinn;1;0.0;0.0008673026886383347
117;Times of Contempt;Ciri;Yarpen;1;0.0;0.0008673026886383347
118;Times of Contempt;Ciri;Yennefer;68;1.0;0.05897658282740677
119;Times of Contempt;Clara;Emhyr;1;0.0;0.0008673026886383347
120;Times of Contempt;Codringher;Dandelion;1;0.0;0.0008673026886383347
121;Times of Contempt;Codringher;Emhyr;5;0.05970149253731343;0.004336513443191674
122;Times of Contempt;Codringher;Falka;1;0.0;0.0008673026886383347
123;Times of Contempt;Codringher;Foltest;1;0.0;0.0008673026886383347
124;Times of Contempt;Codringher;Geralt;30;0.43283582089552236;0.026019080659150044
125;Times of Contempt;Codringher;Heimo;1;0.0;0.0008673026886383347
126;Times of Contempt;Codringher;Ithlinne;1;0.0;0.0008673026886383347
127;Times of Contempt;Codringher;Jacob;1;0.0;0.0008673026886383347
128;Times of Contempt;Codringher;Lara;1;0.0;0.0008673026886383347
129;Times of Contempt;Codringher;Pavetta;5;0.05970149253731343;0.004336513443191674
130;Times of Contempt;Codringher;Rience;13;0.1791044776119403;0.011274934952298352
131;Times of Contempt;Codringher;Roegner;2;0.014925373134328358;0.0017346053772766695
132;Times of Contempt;Codringher;Yennefer;5;0.05970149253731343;0.004336513443191674
133;Times of Contempt;Cregennan;Vilgefortz;1;0.0;0.0008673026886383347
134;Times of Contempt;Dandelion;Emhyr;1;0.0;0.0008673026886383347
135;Times of Contempt;Dandelion;Fauve;1;0.0;0.0008673026886383347
136;Times of Contempt;Dandelion;Foltest;2;0.014925373134328358;0.0017346053772766695
137;Times of Contempt;Dandelion;Geralt;8;0.1044776119402985;0.006938421509106678
138;Times of Contempt;Dandelion;Gorazd;1;0.0;0.0008673026886383347
139;Times of Contempt;Dandelion;Jan;1;0.0;0.0008673026886383347
140;Times of Contempt;Dandelion;Petunia;1;0.0;0.0008673026886383347
141;Times of Contempt;Dandelion;Rience;1;0.0;0.0008673026886383347
142;Times of Contempt;Dandelion;Venzlav;1;0.0;0.0008673026886383347
143;Times of Contempt;Dandelion;Yennefer;1;0.0;0.0008673026886383347
144;Times of Contempt;Dervla;Emhyr;5;0.05970149253731343;0.004336513443191674
145;Times of Contempt;Dervla;Stella;1;0.0;0.0008673026886383347
146;Times of Contempt;Dorregaray;Geralt;7;0.08955223880597014;0.006071118820468344
147;Times of Contempt;Dorregaray;Lara;1;0.0;0.0008673026886383347
148;Times of Contempt;Dorregaray;Marti;3;0.029850746268656716;0.0026019080659150044
149;Times of Contempt;Dorregaray;Philippa;4;0.04477611940298507;0.003469210754553339
150;Times of Contempt;Dorregaray;Yennefer;2;0.014925373134328358;0.0017346053772766695
151;Times of Contempt;Drithelm;Fercart;1;0.0;0.0008673026886383347
152;Times of Contempt;Drithelm;Marti;1;0.0;0.0008673026886383347
153;Times of Contempt;Drithelm;Radcliffe;1;0.0;0.0008673026886383347
154;Times of Contempt;Drithelm;Vilgefortz;1;0.0;0.0008673026886383347
155;Times of Contempt;Eist;Pavetta;2;0.014925373134328358;0.0017346053772766695
156;Times of Contempt;Elan;Menno;1;0.0;0.0008673026886383347
157;Times of Contempt;Elen;Fiona;1;0.0;0.0008673026886383347
158;Times of Contempt;Emhyr;Esterad;2;0.014925373134328358;0.0017346053772766695
159;Times of Contempt;Emhyr;Fercart;1;0.0;0.0008673026886383347
160;Times of Contempt;Emhyr;Filavandrel;3;0.029850746268656716;0.0026019080659150044
161;Times of Contempt;Emhyr;Foltest;3;0.029850746268656716;0.0026019080659150044
162;Times of Contempt;Emhyr;Francesca;3;0.029850746268656716;0.0026019080659150044
163;Times of Contempt;Emhyr;Geralt;1;0.0;0.0008673026886383347
164;Times of Contempt;Emhyr;Henselt;2;0.014925373134328358;0.0017346053772766695
165;Times of Contempt;Emhyr;Lady;1;0.0;0.0008673026886383347
166;Times of Contempt;Emhyr;Lydia;1;0.0;0.0008673026886383347
167;Times of Contempt;Emhyr;Philippa;2;0.014925373134328358;0.0017346053772766695
168;Times of Contempt;Emhyr;Stefan;1;0.0;0.0008673026886383347
169;Times of Contempt;Emhyr;Stella;3;0.029850746268656716;0.0026019080659150044
170;Times of Contempt;Emhyr;Tissaia;1;0.0;0.0008673026886383347
171;Times of Contempt;Emhyr;Vattier;3;0.029850746268656716;0.0026019080659150044
172;Times of Contempt;Emhyr;Vilgefortz;6;0.07462686567164178;0.005203816131830009
173;Times of Contempt;Emhyr;Xarthisius;4;0.04477611940298507;0.003469210754553339
174;Times of Contempt;Esterad;Ethain;1;0.0;0.0008673026886383347
175;Times of Contempt;Esterad;Hedwig;1;0.0;0.0008673026886383347
176;Times of Contempt;Esterad;Lydia;1;0.0;0.0008673026886383347
177;Times of Contempt;Fabio;Margarita;1;0.0;0.0008673026886383347
178;Times of Contempt;Fabio;Molnar;1;0.0;0.0008673026886383347
179;Times of Contempt;Fabio;Yennefer;5;0.05970149253731343;0.004336513443191674
180;Times of Contempt;Falka;Fiona;4;0.04477611940298507;0.003469210754553339
181;Times of Contempt;Falka;Geralt;2;0.014925373134328358;0.0017346053772766695
182;Times of Contempt;Falka;Ithlinne;2;0.014925373134328358;0.0017346053772766695
183;Times of Contempt;Falka;Kayleigh;1;0.0;0.0008673026886383347
184;Times of Contempt;Falka;Lara;1;0.0;0.0008673026886383347
185;Times of Contempt;Falka;Mistle;1;0.0;0.0008673026886383347
186;Times of Contempt;Falka;Pavetta;1;0.0;0.0008673026886383347
187;Times of Contempt;Falka;Radmir;1;0.0;0.0008673026886383347
188;Times of Contempt;Falka;Seven;1;0.0;0.0008673026886383347
189;Times of Contempt;Falka;Tissaia;1;0.0;0.0008673026886383347
190;Times of Contempt;Falka;Yennefer;1;0.0;0.0008673026886383347
191;Times of Contempt;Fauve;Geralt;2;0.014925373134328358;0.0017346053772766695
192;Times of Contempt;Fercart;Francesca;3;0.029850746268656716;0.0026019080659150044
193;Times of Contempt;Fercart;Geralt;1;0.0;0.0008673026886383347
194;Times of Contempt;Fercart;Philippa;1;0.0;0.0008673026886383347
195;Times of Contempt;Fercart;Vilgefortz;1;0.0;0.0008673026886383347
196;Times of Contempt;Filavandrel;Foltest;1;0.0;0.0008673026886383347
197;Times of Contempt;Filavandrel;Henselt;2;0.014925373134328358;0.0017346053772766695
198;Times of Contempt;Fiona;Pavetta;1;0.0;0.0008673026886383347
199;Times of Contempt;Foltest;Geralt;1;0.0;0.0008673026886383347
200;Times of Contempt;Foltest;Hedwig;2;0.014925373134328358;0.0017346053772766695
201;Times of Contempt;Foltest;Henselt;2;0.014925373134328358;0.0017346053772766695
202;Times of Contempt;Foltest;Meve;1;0.0;0.0008673026886383347
203;Times of Contempt;Foltest;Molnar;1;0.0;0.0008673026886383347
204;Times of Contempt;Francesca;Geralt;3;0.029850746268656716;0.0026019080659150044
205;Times of Contempt;Francesca;Marti;1;0.0;0.0008673026886383347
206;Times of Contempt;Francesca;Sabrina;1;0.0;0.0008673026886383347
207;Times of Contempt;Francesca;Tissaia;4;0.04477611940298507;0.003469210754553339
208;Times of Contempt;Francesca;Vilgefortz;6;0.07462686567164178;0.005203816131830009
209;Times of Contempt;Francesca;Yennefer;1;0.0;0.0008673026886383347
210;Times of Contempt;Franklin;Gorazd;1;0.0;0.0008673026886383347
211;Times of Contempt;Geoffrey;Gerhart;1;0.0;0.0008673026886383347
212;Times of Contempt;Geoffrey;Giambattista;1;0.0;0.0008673026886383347
213;Times of Contempt;Geoffrey;Immanuel;1;0.0;0.0008673026886383347
214;Times of Contempt;Geoffrey;Lara;1;0.0;0.0008673026886383347
215;Times of Contempt;Geralt;Gerhart;1;0.0;0.0008673026886383347
216;Times of Contempt;Geralt;Henselt;1;0.0;0.0008673026886383347
217;Times of Contempt;Geralt;Jacob;1;0.0;0.0008673026886383347
218;Times of Contempt;Geralt;Jarre;1;0.0;0.0008673026886383347
219;Times of Contempt;Geralt;Keira;11;0.14925373134328357;0.009540329575021683
220;Times of Contempt;Geralt;Lambert;1;0.0;0.0008673026886383347
221;Times of Contempt;Geralt;Lara;1;0.0;0.0008673026886383347
222;Times of Contempt;Geralt;Lydia;10;0.13432835820895522;0.008673026886383347
223;Times of Contempt;Geralt;Marti;3;0.029850746268656716;0.0026019080659150044
224;Times of Contempt;Geralt;Menno;1;0.0;0.0008673026886383347
225;Times of Contempt;Geralt;Meve;1;0.0;0.0008673026886383347
226;Times of Contempt;Geralt;Michelet;3;0.029850746268656716;0.0026019080659150044
227;Times of Contempt;Geralt;Pavetta;2;0.014925373134328358;0.0017346053772766695
228;Times of Contempt;Geralt;Petunia;1;0.0;0.0008673026886383347
229;Times of Contempt;Geralt;Philippa;11;0.14925373134328357;0.009540329575021683
230;Times of Contempt;Geralt;Radmir;1;0.0;0.0008673026886383347
231;Times of Contempt;Geralt;Rience;5;0.05970149253731343;0.004336513443191674
232;Times of Contempt;Geralt;Roegner;1;0.0;0.0008673026886383347
233;Times of Contempt;Geralt;Sabrina;9;0.11940298507462686;0.007805724197745013
234;Times of Contempt;Geralt;Skomlik;1;0.0;0.0008673026886383347
235;Times of Contempt;Geralt;Tissaia;8;0.1044776119402985;0.006938421509106678
236;Times of Contempt;Geralt;Triss;3;0.029850746268656716;0.0026019080659150044
237;Times of Contempt;Geralt;Two;1;0.0;0.0008673026886383347
238;Times of Contempt;Geralt;Venzlav;1;0.0;0.0008673026886383347
239;Times of Contempt;Geralt;Vilgefortz;35;0.5074626865671642;0.030355594102341718
240;Times of Contempt;Geralt;Yennefer;57;0.835820895522388;0.049436253252385085
241;Times of Contempt;Gerhart;Vilgefortz;1;0.0;0.0008673026886383347
242;Times of Contempt;Gerhart;Yennefer;1;0.0;0.0008673026886383347
243;Times of Contempt;Giselher;Iskra;4;0.04477611940298507;0.003469210754553339
244;Times of Contempt;Giselher;Kayleigh;7;0.08955223880597014;0.006071118820468344
245;Times of Contempt;Giselher;Mistle;6;0.07462686567164178;0.005203816131830009
246;Times of Contempt;Giselher;Reef;1;0.0;0.0008673026886383347
247;Times of Contempt;Giselher;Skomlik;2;0.014925373134328358;0.0017346053772766695
248;Times of Contempt;Gonzalez;Horm;1;0.0;0.0008673026886383347
249;Times of Contempt;Gonzalez;Valia;1;0.0;0.0008673026886383347
250;Times of Contempt;Gorm;Torm;1;0.0;0.0008673026886383347
251;Times of Contempt;Heimo;Little;1;0.0;0.0008673026886383347
252;Times of Contempt;Henselt;Meve;1;0.0;0.0008673026886383347
253;Times of Contempt;Henselt;Philippa;1;0.0;0.0008673026886383347
254;Times of Contempt;Henselt;Rience;1;0.0;0.0008673026886383347
255;Times of Contempt;Henselt;Sabrina;2;0.014925373134328358;0.0017346053772766695
256;Times of Contempt;Henselt;Tissaia;1;0.0;0.0008673026886383347
257;Times of Contempt;Henselt;Yennefer;2;0.014925373134328358;0.0017346053772766695
258;Times of Contempt;Herbert;Raffard;1;0.0;0.0008673026886383347
259;Times of Contempt;Horm;Torm;1;0.0;0.0008673026886383347
260;Times of Contempt;Hrafnir;Mansfeld;1;0.0;0.0008673026886383347
261;Times of Contempt;Ilona;Leticia;1;0.0;0.0008673026886383347
262;Times of Contempt;Ilona;Yiolenta;1;0.0;0.0008673026886383347
263;Times of Contempt;Immanuel;Nina;1;0.0;0.0008673026886383347
264;Times of Contempt;Iskra;Kayleigh;7;0.08955223880597014;0.006071118820468344
265;Times of Contempt;Iskra;Mistle;6;0.07462686567164178;0.005203816131830009
266;Times of Contempt;Jada;Leticia;1;0.0;0.0008673026886383347
267;Times of Contempt;Jan;Morvran;1;0.0;0.0008673026886383347
268;Times of Contempt;Jarre;Yennefer;2;0.014925373134328358;0.0017346053772766695
269;Times of Contempt;Kayleigh;Lutz;1;0.0;0.0008673026886383347
270;Times of Contempt;Kayleigh;Mistle;5;0.05970149253731343;0.004336513443191674
271;Times of Contempt;Kayleigh;Reef;6;0.07462686567164178;0.005203816131830009
272;Times of Contempt;Kayleigh;Skomlik;7;0.08955223880597014;0.006071118820468344
273;Times of Contempt;Kayleigh;Vercta;3;0.029850746268656716;0.0026019080659150044
274;Times of Contempt;Keira;Marti;3;0.029850746268656716;0.0026019080659150044
275;Times of Contempt;Keira;Philippa;6;0.07462686567164178;0.005203816131830009
276;Times of Contempt;Keira;Radcliffe;2;0.014925373134328358;0.0017346053772766695
277;Times of Contempt;Keira;Sabrina;4;0.04477611940298507;0.003469210754553339
278;Times of Contempt;Keira;Tissaia;1;0.0;0.0008673026886383347
279;Times of Contempt;Keira;Yennefer;9;0.11940298507462686;0.007805724197745013
280;Times of Contempt;Klara;Nina;1;0.0;0.0008673026886383347
281;Times of Contempt;Klara;Yanna;1;0.0;0.0008673026886383347
282;Times of Contempt;Kraska;Mansfeld;1;0.0;0.0008673026886383347
283;Times of Contempt;Lady;Stella;1;0.0;0.0008673026886383347
284;Times of Contempt;Lambert;Vesemir;1;0.0;0.0008673026886383347
285;Times of Contempt;Lara;Lydia;3;0.029850746268656716;0.0026019080659150044
286;Times of Contempt;Lars;Margarita;1;0.0;0.0008673026886383347
287;Times of Contempt;Lars;Tissaia;2;0.014925373134328358;0.0017346053772766695
288;Times of Contempt;Lars;Yennefer;1;0.0;0.0008673026886383347
289;Times of Contempt;Lutz;Remiz;1;0.0;0.0008673026886383347
290;Times of Contempt;Lutz;Skomlik;2;0.014925373134328358;0.0017346053772766695
291;Times of Contempt;Lutz;Vercta;2;0.014925373134328358;0.0017346053772766695
292;Times of Contempt;Lydia;Philippa;1;0.0;0.0008673026886383347
293;Times of Contempt;Lydia;Sabrina;1;0.0;0.0008673026886383347
294;Times of Contempt;Lydia;Tissaia;1;0.0;0.0008673026886383347
295;Times of Contempt;Lydia;Triss;1;0.0;0.0008673026886383347
296;Times of Contempt;Lydia;Vilgefortz;13;0.1791044776119403;0.011274934952298352
297;Times of Contempt;Lydia;Yennefer;2;0.014925373134328358;0.0017346053772766695
298;Times of Contempt;Mansfeld;Menno;1;0.0;0.0008673026886383347
299;Times of Contempt;Margarita;Tissaia;10;0.13432835820895522;0.008673026886383347
300;Times of Contempt;Margarita;Vilgefortz;1;0.0;0.0008673026886383347
301;Times of Contempt;Margarita;Yennefer;8;0.1044776119402985;0.006938421509106678
302;Times of Contempt;Marquard;Radcliffe;1;0.0;0.0008673026886383347
303;Times of Contempt;Marquard;Rejean;1;0.0;0.0008673026886383347
304;Times of Contempt;Marti;Philippa;1;0.0;0.0008673026886383347
305;Times of Contempt;Marti;Sabrina;7;0.08955223880597014;0.006071118820468344
306;Times of Contempt;Marti;Tissaia;1;0.0;0.0008673026886383347
307;Times of Contempt;Marti;Yennefer;1;0.0;0.0008673026886383347
308;Times of Contempt;Meve;Sabrina;1;0.0;0.0008673026886383347
309;Times of Contempt;Molnar;Yennefer;13;0.1791044776119403;0.011274934952298352
310;Times of Contempt;Nina;Ransant;1;0.0;0.0008673026886383347
311;Times of Contempt;Nina;Valia;1;0.0;0.0008673026886383347
312;Times of Contempt;Pavetta;Roegner;1;0.0;0.0008673026886383347
313;Times of Contempt;Peter;Tissaia;1;0.0;0.0008673026886383347
314;Times of Contempt;Petunia;Yennefer;1;0.0;0.0008673026886383347
315;Times of Contempt;Philippa;Radcliffe;2;0.014925373134328358;0.0017346053772766695
316;Times of Contempt;Philippa;Raffard;1;0.0;0.0008673026886383347
317;Times of Contempt;Philippa;Rience;1;0.0;0.0008673026886383347
318;Times of Contempt;Philippa;Sabrina;5;0.05970149253731343;0.004336513443191674
319;Times of Contempt;Philippa;Tissaia;5;0.05970149253731343;0.004336513443191674
320;Times of Contempt;Philippa;Triss;1;0.0;0.0008673026886383347
321;Times of Contempt;Philippa;Vilgefortz;2;0.014925373134328358;0.0017346053772766695
322;Times of Contempt;Philippa;Yennefer;12;0.16417910447761194;0.010407632263660017
323;Times of Contempt;Radcliffe;Sabrina;1;0.0;0.0008673026886383347
324;Times of Contempt;Radcliffe;Tissaia;2;0.014925373134328358;0.0017346053772766695
325;Times of Contempt;Radcliffe;Triss;1;0.0;0.0008673026886383347
326;Times of Contempt;Radcliffe;Voymir;1;0.0;0.0008673026886383347
327;Times of Contempt;Raffard;Vilgefortz;2;0.014925373134328358;0.0017346053772766695
328;Times of Contempt;Raffard;Yennefer;1;0.0;0.0008673026886383347
329;Times of Contempt;Remiz;Skomlik;17;0.23880597014925373;0.014744145706851692
330;Times of Contempt;Remiz;Vercta;1;0.0;0.0008673026886383347
331;Times of Contempt;Rience;Vattier;3;0.029850746268656716;0.0026019080659150044
332;Times of Contempt;Sabrina;Tissaia;3;0.029850746268656716;0.0026019080659150044
333;Times of Contempt;Sabrina;Triss;1;0.0;0.0008673026886383347
334;Times of Contempt;Sabrina;Vilgefortz;3;0.029850746268656716;0.0026019080659150044
335;Times of Contempt;Sabrina;Yennefer;10;0.13432835820895522;0.008673026886383347
336;Times of Contempt;Skomlik;Vercta;12;0.16417910447761194;0.010407632263660017
337;Times of Contempt;Stefan;Vattier;1;0.0;0.0008673026886383347
338;Times of Contempt;Stefan;Vilgefortz;1;0.0;0.0008673026886383347
339;Times of Contempt;Tissaia;Vilgefortz;5;0.05970149253731343;0.004336513443191674
340;Times of Contempt;Tissaia;Yennefer;20;0.2835820895522388;0.017346053772766695
341;Times of Contempt;Toruviel;Yaevinn;2;0.014925373134328358;0.0017346053772766695
342;Times of Contempt;Triss;Venzlav;1;0.0;0.0008673026886383347
343;Times of Contempt;Triss;Yennefer;7;0.08955223880597014;0.006071118820468344
344;Times of Contempt;Vattier;Xarthisius;2;0.014925373134328358;0.0017346053772766695
345;Times of Contempt;Vilgefortz;Yennefer;14;0.19402985074626866;0.012142237640936688
346;Times of Contempt;Wilfli;Yennefer;1;0.0;0.0008673026886383347
347;Times of Contempt;Yarpen;Yennefer;1;0.0;0.0008673026886383347
0;Baptism of Fire;Adalia;Amavet;2;0.012345679012345678;0.001463057790782736
1;Baptism of Fire;Adalia;Assire;1;0.0;0.000731528895391368
2;Baptism of Fire;Adalia;Ciri;2;0.012345679012345678;0.001463057790782736
3;Baptism of Fire;Adalia;Dagorad;2;0.012345679012345678;0.001463057790782736
4;Baptism of Fire;Adalia;Fiona;2;0.012345679012345678;0.001463057790782736
5;Baptism of Fire;Adalia;Francesca;2;0.012345679012345678;0.001463057790782736
6;Baptism of Fire;Adalia;Muriel;1;0.0;0.000731528895391368
7;Baptism of Fire;Adalia;Philippa;1;0.0;0.000731528895391368
8;Baptism of Fire;Adalia;Sabrina;1;0.0;0.000731528895391368
9;Baptism of Fire;Adela;Falka;2;0.012345679012345678;0.001463057790782736
10;Baptism of Fire;Adela;Fiona;3;0.024691358024691357;0.0021945866861741038
11;Baptism of Fire;Adela;Goidemar;1;0.0;0.000731528895391368
12;Baptism of Fire;Adela;Philippa;1;0.0;0.000731528895391368
13;Baptism of Fire;Aen;Cregennan;1;0.0;0.000731528895391368
14;Baptism of Fire;Aen;Francesca;1;0.0;0.000731528895391368
15;Baptism of Fire;Aen;Ida;1;0.0;0.000731528895391368
16;Baptism of Fire;Aen;Lara;1;0.0;0.000731528895391368
17;Baptism of Fire;Aen;Philippa;1;0.0;0.000731528895391368
18;Baptism of Fire;Aen;Vilgefortz;1;0.0;0.000731528895391368
19;Baptism of Fire;Aen;Yennefer;1;0.0;0.000731528895391368
20;Baptism of Fire;Aevenien;Effenberg;1;0.0;0.000731528895391368
21;Baptism of Fire;Aevenien;Francesca;1;0.0;0.000731528895391368
22;Baptism of Fire;Aevenien;Fringilla;1;0.0;0.000731528895391368
23;Baptism of Fire;Aevenien;Vilgefortz;1;0.0;0.000731528895391368
24;Baptism of Fire;Albrich;Assire;1;0.0;0.000731528895391368
25;Baptism of Fire;Albrich;Emhyr;1;0.0;0.000731528895391368
26;Baptism of Fire;Amavet;Anna;3;0.024691358024691357;0.0021945866861741038
27;Baptism of Fire;Amavet;Falka;1;0.0;0.000731528895391368
28;Baptism of Fire;Amavet;Fiona;2;0.012345679012345678;0.001463057790782736
29;Baptism of Fire;Amavet;Lara;1;0.0;0.000731528895391368
30;Baptism of Fire;Amavet;Margarita;1;0.0;0.000731528895391368
31;Baptism of Fire;Amavet;Muriel;1;0.0;0.000731528895391368
32;Baptism of Fire;Amavet;Riannon;1;0.0;0.000731528895391368
33;Baptism of Fire;Angus;Geralt;1;0.0;0.000731528895391368
34;Baptism of Fire;Angus;Riordain;1;0.0;0.000731528895391368
35;Baptism of Fire;Anna;Margarita;1;0.0;0.000731528895391368
36;Baptism of Fire;Anna;Riannon;1;0.0;0.000731528895391368
37;Baptism of Fire;Anzelm;Aubry;1;0.0;0.000731528895391368
38;Baptism of Fire;Anzelm;Dandelion;2;0.012345679012345678;0.001463057790782736
39;Baptism of Fire;Anzelm;Geralt;2;0.012345679012345678;0.001463057790782736
40;Baptism of Fire;Artaud;Emhyr;1;0.0;0.000731528895391368
41;Baptism of Fire;Artaud;Yennefer;1;0.0;0.000731528895391368
42;Baptism of Fire;Asse;Ciri;1;0.0;0.000731528895391368
43;Baptism of Fire;Asse;Geralt;1;0.0;0.000731528895391368
44;Baptism of Fire;Asse;Giselher;1;0.0;0.000731528895391368
45;Baptism of Fire;Asse;Kayleigh;3;0.024691358024691357;0.0021945866861741038
46;Baptism of Fire;Asse;Mistle;1;0.0;0.000731528895391368
47;Baptism of Fire;Asse;Reef;3;0.024691358024691357;0.0021945866861741038
48;Baptism of Fire;Asse;Two;1;0.0;0.000731528895391368
49;Baptism of Fire;Assire;Ciri;1;0.0;0.000731528895391368
50;Baptism of Fire;Assire;Emhyr;6;0.06172839506172839;0.0043891733723482075
51;Baptism of Fire;Assire;Francesca;1;0.0;0.000731528895391368
52;Baptism of Fire;Assire;Fringilla;17;0.19753086419753085;0.012435991221653255
53;Baptism of Fire;Assire;Keira;2;0.012345679012345678;0.001463057790782736
54;Baptism of Fire;Assire;Lara;1;0.0;0.000731528895391368
55;Baptism of Fire;Assire;Merlin;1;0.0;0.000731528895391368
56;Baptism of Fire;Assire;Philippa;5;0.04938271604938271;0.0036576444769568397
57;Baptism of Fire;Assire;Sabrina;5;0.04938271604938271;0.0036576444769568397
58;Baptism of Fire;Assire;Yennefer;3;0.024691358024691357;0.0021945866861741038
59;Baptism of Fire;Augusta;Francesca;1;0.0;0.000731528895391368
60;Baptism of Fire;Augusta;Tissaia;1;0.0;0.000731528895391368
61;Baptism of Fire;Bronik;Ciri;1;0.0;0.000731528895391368
62;Baptism of Fire;Bronik;Yennefer;2;0.012345679012345678;0.001463057790782736
63;Baptism of Fire;Cahir;Ceallach;1;0.0;0.000731528895391368
64;Baptism of Fire;Cahir;Ciri;14;0.16049382716049382;0.010241404535479151
65;Baptism of Fire;Cahir;Cirilla;2;0.012345679012345678;0.001463057790782736
66;Baptism of Fire;Cahir;Dandelion;3;0.024691358024691357;0.0021945866861741038
67;Baptism of Fire;Cahir;Emhyr;8;0.08641975308641975;0.005852231163130944
68;Baptism of Fire;Cahir;Ethain;1;0.0;0.000731528895391368
69;Baptism of Fire;Cahir;Fitz-Oesterlen;1;0.0;0.000731528895391368
70;Baptism of Fire;Cahir;Fringilla;4;0.037037037037037035;0.002926115581565472
71;Baptism of Fire;Cahir;Geralt;43;0.5185185185185185;0.03145574250182882
72;Baptism of Fire;Cahir;Mawr;1;0.0;0.000731528895391368
73;Baptism of Fire;Cahir;Milva;39;0.4691358024691358;0.02852962692026335
74;Baptism of Fire;Cahir;Morteisen;1;0.0;0.000731528895391368
75;Baptism of Fire;Cahir;Rience;1;0.0;0.000731528895391368
76;Baptism of Fire;Cahir;Roach;3;0.024691358024691357;0.0021945866861741038
77;Baptism of Fire;Cahir;Servadio;1;0.0;0.000731528895391368
78;Baptism of Fire;Cahir;Seven;1;0.0;0.000731528895391368
79;Baptism of Fire;Cahir;Stefan;2;0.012345679012345678;0.001463057790782736
80;Baptism of Fire;Cahir;Two;2;0.012345679012345678;0.001463057790782736
81;Baptism of Fire;Cahir;Vattier;1;0.0;0.000731528895391368
82;Baptism of Fire;Cahir;Vesemir;1;0.0;0.000731528895391368
83;Baptism of Fire;Cahir;Vilgefortz;2;0.012345679012345678;0.001463057790782736
84;Baptism of Fire;Cahir;Xarthisius;2;0.012345679012345678;0.001463057790782736
85;Baptism of Fire;Cahir;Yennefer;1;0.0;0.000731528895391368
86;Baptism of Fire;Cahir;Zoltan;2;0.012345679012345678;0.001463057790782736
87;Baptism of Fire;Caleb;Ciri;1;0.0;0.000731528895391368
88;Baptism of Fire;Caleb;Figgis;4;0.037037037037037035;0.002926115581565472
89;Baptism of Fire;Caleb;Milva;1;0.0;0.000731528895391368
90;Baptism of Fire;Caleb;Percival;3;0.024691358024691357;0.0021945866861741038
91;Baptism of Fire;Caleb;Yazon;7;0.07407407407407407;0.005120702267739576
92;Baptism of Fire;Caleb;Zoltan;7;0.07407407407407407;0.005120702267739576
93;Baptism of Fire;Ceallach;Mawr;1;0.0;0.000731528895391368
94;Baptism of Fire;Cerro;Falka;2;0.012345679012345678;0.001463057790782736
95;Baptism of Fire;Cerro;Goidemar;1;0.0;0.000731528895391368
96;Baptism of Fire;Cerro;Lara;5;0.04938271604938271;0.0036576444769568397
97;Baptism of Fire;Cerro;Riannon;1;0.0;0.000731528895391368
98;Baptism of Fire;Cerro;Vridank;1;0.0;0.000731528895391368
99;Baptism of Fire;Ciaran;Coinneach;1;0.0;0.000731528895391368
100;Baptism of Fire;Ciaran;Toruviel;2;0.012345679012345678;0.001463057790782736
101;Baptism of Fire;Cirilla;Dandelion;1;0.0;0.000731528895391368
102;Baptism of Fire;Cirilla;Daniel;1;0.0;0.000731528895391368
103;Baptism of Fire;Cirilla;Emhyr;10;0.1111111111111111;0.0073152889539136795
104;Baptism of Fire;Cirilla;Fringilla;2;0.012345679012345678;0.001463057790782736
105;Baptism of Fire;Cirilla;Geralt;9;0.09876543209876543;0.006583760058522311
106;Baptism of Fire;Cirilla;Giselher;1;0.0;0.000731528895391368
107;Baptism of Fire;Cirilla;Lara;1;0.0;0.000731528895391368
108;Baptism of Fire;Cirilla;Pavetta;5;0.04938271604938271;0.0036576444769568397
109;Baptism of Fire;Cirilla;Philippa;1;0.0;0.000731528895391368
110;Baptism of Fire;Cirilla;Rience;1;0.0;0.000731528895391368
111;Baptism of Fire;Cirilla;Vascoigne;1;0.0;0.000731528895391368
112;Baptism of Fire;Cirilla;Vissegerd;7;0.07407407407407407;0.005120702267739576
113;Baptism of Fire;Cirilla;Yennefer;1;0.0;0.000731528895391368
114;Baptism of Fire;Ciri;Cirilla;3;0.024691358024691357;0.0021945866861741038
115;Baptism of Fire;Ciri;Connor;1;0.0;0.000731528895391368
116;Baptism of Fire;Ciri;Dandelion;1;0.0;0.000731528895391368
117;Baptism of Fire;Ciri;Daniel;1;0.0;0.000731528895391368
118;Baptism of Fire;Ciri;Emhyr;5;0.04938271604938271;0.0036576444769568397
119;Baptism of Fire;Ciri;Falka;8;0.08641975308641975;0.005852231163130944
120;Baptism of Fire;Ciri;Fiona;1;0.0;0.000731528895391368
121;Baptism of Fire;Ciri;Francesca;2;0.012345679012345678;0.001463057790782736
